Nome: SAO FELIX DO XINGU
Codigo Estacao: A216
Latitude: -6.63972221
Longitude: -51.95694444
Altitude: 211
Situacao: Pane
Data Inicial: 2019-11-01
Data Final: 2022-05-20
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, VELOCIDADE HORARIA(m/s);
2022-04-08;0800;null;23.4;96;1.1;
2022-04-08;0900;null;23;96;.7;
2022-04-08;1000;null;22.9;97;.7;
2022-04-08;1100;null;23.7;97;.4;
2022-04-08;1200;null;25.4;94;1;
2022-04-08;1300;null;27.4;79;1.4;
2022-04-08;1400;null;29.7;65;2.5;
2022-04-08;1500;null;30.8;65;1.6;
2022-04-08;1600;null;30.8;62;1.7;
2022-04-08;1700;null;32;54;1.2;
2022-04-08;1800;null;32.6;59;1.8;
2022-04-08;1900;null;32.3;61;1.9;
2022-04-08;2000;null;29;78;1.8;
2022-04-08;2100;null;29.6;69;1.6;
2022-04-08;2200;null;27.9;79;1.5;
2022-04-08;2300;null;26;87;1.4;
2022-04-09;0000;null;26.1;88;.5;
2022-04-09;0100;null;26.1;86;1.4;
2022-04-09;0200;null;25.2;91;1.6;
2022-04-09;0300;null;24.8;91;1.3;
2022-04-09;0400;null;24.4;91;.9;
2022-04-09;0500;null;24.4;93;1.4;
2022-04-09;0600;null;24;95;.9;
2022-04-09;0700;null;23.7;95;.5;
2022-04-09;0800;null;23;95;.5;
2022-04-09;0900;null;22.9;94;.3;
2022-04-09;1000;null;23.5;93;.5;
2022-04-09;1100;null;25.9;88;1.3;
2022-04-09;1200;null;27.5;78;1.4;
2022-04-09;1300;null;28;75;2.5;
2022-04-09;1400;null;29;72;1.6;
2022-04-09;1500;null;29.3;70;3.2;
2022-04-09;1600;null;30;70;2.8;
2022-04-09;1700;null;30.7;63;1.7;
2022-04-09;1800;null;31;64;1.4;
2022-04-09;1900;null;30.8;65;2.4;
2022-04-09;2000;null;31.4;59;1.7;
2022-04-09;2100;null;29.8;67;1.1;
2022-04-09;2200;null;27.6;80;1;
2022-04-09;2300;null;26.7;84;1.6;
2022-04-10;0000;null;25;90;2.1;
2022-04-10;0100;null;24.5;92;1.4;
2022-04-10;0200;null;24.6;92;2.1;
2022-04-10;0300;null;23.9;93;1.4;
2022-04-10;0400;null;24.1;92;.8;
2022-04-10;0500;null;24.2;91;.8;
2022-04-10;0600;null;24.3;94;.5;
2022-04-10;0700;null;24.1;94;1.9;
2022-04-10;0800;null;24.4;94;1.5;
2022-04-10;0900;null;22.9;95;5.9;
2022-04-10;1000;null;21.8;96;1.4;
2022-04-10;1100;null;22.2;97;1;
2022-04-10;1200;null;22.6;97;.7;
2022-04-10;1300;null;23.4;96;.4;
2022-04-10;1400;null;24.3;91;.7;
2022-04-10;1500;null;25.4;86;2.1;
2022-04-10;1600;null;27.4;78;1.5;
2022-04-10;1700;null;27.9;76;2.9;
2022-04-10;1800;null;29;72;3.2;
2022-04-10;1900;null;28.6;74;2.8;
2022-04-10;2000;null;28.7;72;2;
2022-04-10;2100;null;28.4;74;1.1;
2022-04-10;2200;null;26.5;84;1.4;
2022-04-10;2300;null;25.3;88;1.4;
2022-04-11;0000;null;24.9;93;1.8;
2022-04-11;0100;null;24.5;94;1.2;
2022-04-11;0200;null;24.5;94;1.1;
2022-04-11;0300;null;24.4;95;.4;
2022-04-11;0400;null;24.2;95;1;
2022-04-11;0500;null;24.1;95;.7;
2022-04-11;0600;null;24;95;.9;
2022-04-11;0700;null;23.7;95;1.5;
2022-04-11;0800;null;23.9;96;1;
2022-04-11;0900;null;23.7;96;1.1;
2022-04-11;1000;null;23.6;96;1.2;
2022-04-11;1100;null;24;97;1;
2022-04-11;1200;null;25;97;.6;
2022-04-11;1300;null;27;85;.8;
2022-04-11;1400;null;29.1;76;.9;
2022-04-11;1500;null;31;69;1.6;
2022-04-11;1600;null;30.2;70;2;
2022-04-11;1700;null;31.2;59;1.4;
2022-04-11;1800;null;31.7;62;2.4;
2022-04-11;1900;null;33;51;1.7;
2022-04-11;2000;null;26.3;87;3.8;
2022-04-11;2100;null;26;86;2.8;
2022-04-11;2200;null;25.3;91;1.4;
2022-04-11;2300;null;24.5;91;.5;
2022-04-12;0000;null;24.6;91;1.9;
2022-04-12;0100;null;24.2;94;.7;
2022-04-12;0200;null;23.8;94;1.1;
2022-04-12;0300;null;23.9;95;1.2;
2022-04-12;0400;null;23.9;95;1.2;
2022-04-12;0500;null;23.2;95;.2;
2022-04-12;0600;null;23.4;96;.3;
2022-04-12;0700;null;23.1;96;.5;
2022-04-12;0800;null;23.3;96;.9;
2022-04-12;0900;null;23.1;97;1.4;
2022-04-12;1000;null;23.1;97;.7;
2022-04-12;1100;null;24;97;.3;
2022-04-12;1200;null;26.3;96;.8;
2022-04-12;1300;null;28.8;74;1.5;
2022-04-12;1400;null;28.7;70;1.6;
2022-04-12;1500;null;31.4;62;1.6;
2022-04-12;1600;null;30.7;61;2;
2022-04-12;1700;null;30.8;61;2.1;
2022-04-12;1800;null;30.6;63;2;
2022-04-12;1900;null;28.7;77;1.9;
2022-04-12;2000;null;27;85;2.7;
2022-04-12;2100;null;27.2;85;2;
2022-04-12;2200;null;25.4;87;1.9;
2022-04-12;2300;null;24.4;89;1.8;
2022-04-13;0000;null;24.4;88;.8;
2022-04-13;0100;null;24.1;93;1.3;
2022-04-13;0200;null;24.1;94;.5;
2022-04-13;0300;null;23.8;94;1.3;
2022-04-13;0400;null;23.6;94;.9;
2022-04-13;0500;null;23.2;95;.9;
2022-04-13;0600;null;22.9;96;.9;
2022-04-13;0700;null;22.9;96;.5;
2022-04-13;0800;null;22.6;97;1;
2022-04-13;0900;null;23.2;97;.3;
2022-04-13;1000;null;23.3;97;.4;
2022-04-13;1100;null;23.6;97;.6;
2022-04-13;1200;null;26.1;94;.8;
2022-04-13;1300;null;28.1;75;1.4;
2022-04-13;1400;null;30.9;64;1.4;
2022-04-13;1500;null;31.3;61;1.5;
2022-04-13;1600;null;32.8;56;3.1;
2022-04-13;1700;null;33.1;51;2.6;
2022-04-13;1800;null;33.1;50;2.7;
2022-04-13;1900;null;33.1;53;2.4;
2022-04-13;2000;null;32.7;51;1.6;
2022-04-13;2100;null;31.1;61;1.5;
2022-04-13;2200;null;28.3;73;2.5;
2022-04-13;2300;null;27.8;76;1.7;
2022-04-14;0000;null;27.3;76;1.9;
2022-04-14;0100;null;26.5;81;1.2;
2022-04-14;0200;null;25.8;84;.9;
2022-04-14;0300;null;25.3;88;.8;
2022-04-14;0400;null;24.4;92;1.4;
2022-04-14;0500;null;23.6;94;1.1;
2022-04-14;0600;null;23.8;95;.9;
2022-04-14;0700;null;22.9;95;1.1;
2022-04-14;0800;null;23.6;96;.8;
2022-04-14;0900;null;23.3;96;.5;
2022-04-14;1000;null;23.7;96;.5;
2022-04-14;1100;null;24.9;94;.6;
2022-04-14;1200;null;26.1;87;1.1;
2022-04-14;1300;null;28.7;72;.6;
2022-04-14;1400;null;28.6;71;1.8;
2022-04-14;1500;null;25.8;75;3.4;
2022-04-14;1600;null;27.4;76;3.7;
2022-04-14;1700;null;29.1;66;1.6;
2022-04-14;1800;null;29.1;67;2.7;
2022-04-14;1900;null;29.9;66;.7;
2022-04-14;2000;null;29.6;63;.5;
2022-04-14;2100;null;27.8;75;1.2;
2022-04-14;2200;null;26.7;79;1.5;
2022-04-14;2300;null;25.5;87;2.2;
2022-04-15;0000;null;24.8;90;.4;
2022-04-15;0100;null;23.9;93;1.3;
2022-04-15;0200;null;23.6;94;1.4;
2022-04-15;0300;null;23.7;95;.2;
2022-04-15;0400;null;23.4;96;.7;
2022-04-15;0500;null;23.4;96;1.2;
2022-04-15;0600;null;23.2;96;.5;
2022-04-15;0700;null;23.6;96;.9;
2022-04-15;0800;null;23.8;96;1.8;
2022-04-15;0900;null;23.5;96;.8;
2022-04-15;1000;null;23.6;96;.3;
2022-04-15;1100;null;23.9;96;1.1;
2022-04-15;1200;null;25.3;89;.8;
2022-04-15;1300;null;29;75;1;
2022-04-15;1400;null;31.4;63;1.5;
2022-04-15;1500;null;31.5;62;2.4;
2022-04-15;1600;null;31.6;59;1.8;
2022-04-15;1700;null;32.6;56;1.9;
2022-04-15;1800;null;32.1;57;2.6;
2022-04-15;1900;null;23.7;92;3.8;
2022-04-15;2000;null;24.7;89;2.9;
2022-04-15;2100;null;24.6;92;1.5;
2022-04-15;2200;null;24.5;93;.7;
2022-04-15;2300;null;24.2;94;.6;
2022-04-16;0000;null;24;95;.7;
2022-04-16;0100;null;23.9;95;1;
2022-04-16;0200;null;24;96;1.1;
2022-04-16;0300;null;23.8;95;.3;
2022-04-16;0400;null;23.9;95;.6;
2022-04-16;0500;null;23.9;95;.7;
2022-04-16;0600;null;23.8;95;.7;
2022-04-16;0700;null;23.5;96;.6;
2022-04-16;0800;null;23.7;96;.8;
2022-04-16;0900;null;23.6;96;1.1;
2022-04-16;1000;null;23.7;96;2.1;
2022-04-16;1100;null;23.8;95;.5;
2022-04-16;1200;null;23.8;96;1.2;
2022-04-16;1300;null;25.5;91;1.9;
2022-04-16;1400;null;26.3;84;2.3;
2022-04-16;1500;null;26;91;2.4;
2022-04-16;1600;null;26.4;86;2.2;
2022-04-16;1700;null;25.7;91;2.1;
2022-04-16;1800;null;24.8;93;1;
2022-04-16;1900;null;25.7;89;2.3;
2022-04-16;2000;null;27.6;77;1.2;
2022-04-16;2100;null;26.1;86;1.4;
2022-04-16;2200;null;24.7;92;1.5;
2022-04-16;2300;null;24.1;94;.5;
2022-04-17;0000;null;24.3;95;.8;
2022-04-17;0100;null;24.1;95;1.7;
2022-04-17;0200;null;23.7;96;1.1;
2022-04-17;0300;null;23.9;96;.8;
2022-04-17;0400;null;23.6;96;.7;
2022-04-17;0500;null;23.4;96;1.6;
2022-04-17;0600;null;23.4;96;.8;
2022-04-17;0700;null;23.5;97;1.3;
2022-04-17;0800;null;23.4;97;.8;
2022-04-17;0900;null;23.3;97;.7;
2022-04-17;1000;null;23.4;97;.5;
2022-04-17;1100;null;24.1;96;.3;
2022-04-17;1200;null;26;85;1;
2022-04-17;1300;null;26.9;82;3;
2022-04-17;1400;null;26.6;80;5.4;
2022-04-17;1500;null;28.1;76;4.1;
2022-04-17;1600;null;28.5;73;5;
2022-04-17;1700;null;27.9;73;4.2;
2022-04-17;1800;null;27.6;75;2.5;
2022-04-17;1900;null;27.7;76;1.7;
2022-04-17;2000;null;27.3;78;2.8;
2022-04-17;2100;null;27;80;.7;
2022-04-17;2200;null;25.7;87;1.9;
2022-04-17;2300;null;25;89;1.7;
2022-04-18;0000;null;24.2;92;.8;
2022-04-18;0100;null;24.2;93;.5;
2022-04-18;0200;null;24;93;.2;
2022-04-18;0300;null;23.5;95;.6;
2022-04-18;0400;null;23.6;95;.8;
2022-04-18;0500;null;23.6;96;.7;
2022-04-18;0600;null;23.4;96;.7;
2022-04-18;0700;null;23.3;96;.2;
2022-04-18;0800;null;23.6;96;.4;
2022-04-18;0900;null;23.6;96;.6;
2022-04-18;1000;null;23.7;96;.6;
2022-04-18;1100;null;24.6;96;.8;
2022-04-18;1200;null;27;82;.9;
2022-04-18;1300;null;27.6;79;.8;
2022-04-18;1400;null;29.1;70;1;
2022-04-18;1500;null;30.9;63;1;
2022-04-18;1600;null;28;77;3;
2022-04-18;1700;null;30.9;63;2.7;
2022-04-18;1800;null;32.1;55;3.1;
2022-04-18;1900;null;31.1;57;2;
2022-04-18;2000;null;31.5;55;1.7;
2022-04-18;2100;null;27.6;77;2.8;
2022-04-18;2200;null;25.4;79;2.2;
2022-04-18;2300;null;24.3;88;2.6;
2022-04-19;0000;null;24.1;92;.5;
2022-04-19;0100;null;24.1;91;1.4;
2022-04-19;0200;null;24.3;91;.6;
2022-04-19;0300;null;23.9;93;.4;
2022-04-19;0400;null;23.8;95;.3;
2022-04-19;0500;null;23.9;94;1;
2022-04-19;0600;null;23.8;93;1.1;
2022-04-19;0700;null;23.7;94;.6;
2022-04-19;0800;null;23.4;95;1.7;
2022-04-19;0900;null;23.2;94;1.5;
2022-04-19;1000;null;23;93;1.9;
2022-04-19;1100;null;24.4;87;2.3;
2022-04-19;1200;null;26.3;77;2.3;
2022-04-19;1300;null;27.5;75;2.1;
2022-04-19;1400;null;27.9;72;2.6;
2022-04-19;1500;null;28.7;71;1.1;
2022-04-19;1600;null;29.1;70;1;
2022-04-19;1700;null;30.9;58;1.4;
2022-04-19;1800;null;29.6;70;3.7;
2022-04-19;1900;null;30.1;64;1.5;
2022-04-19;2000;null;27.6;78;2.9;
2022-04-19;2100;null;26.6;85;2;
2022-04-19;2200;null;25.9;89;1.3;
2022-04-19;2300;null;25.7;89;1.2;
2022-04-20;0000;null;25.2;91;.7;
2022-04-20;0100;null;24.9;93;1.4;
2022-04-20;0200;null;24.9;93;1.7;
2022-04-20;0300;null;24.7;91;1.1;
2022-04-20;0400;null;23.9;91;1;
2022-04-20;0500;null;23.9;92;2.1;
2022-04-20;0600;null;23.6;92;4.4;
2022-04-20;0700;null;23;94;1.1;
2022-04-20;0800;null;22.9;95;.9;
2022-04-20;0900;null;23.1;96;.5;
2022-04-20;1000;null;23.3;96;.5;
2022-04-20;1100;null;25.3;91;2.2;
2022-04-20;1200;null;27.1;80;1;
2022-04-20;1300;null;27;84;1.9;
2022-04-20;1400;null;27.7;76;2.5;
2022-04-20;1500;null;28.4;73;2.3;
2022-04-20;1600;null;29.7;68;3.1;
2022-04-20;1700;null;29.8;67;4.1;
2022-04-20;1800;null;28.7;72;2.5;
2022-04-20;1900;null;28.4;74;3;
2022-04-20;2000;null;27.7;75;1.6;
2022-04-20;2100;null;26;84;2.3;
2022-04-20;2200;null;25.4;86;2.8;
2022-04-20;2300;null;25;89;2.1;
2022-04-21;0000;null;24.6;92;1.7;
2022-04-21;0100;null;24.3;93;1.8;
2022-04-21;0200;null;24.3;91;2;
2022-04-21;0300;null;24.2;92;1.8;
2022-04-21;0400;null;24.2;94;2.5;
2022-04-21;0500;null;24.2;93;2.6;
2022-04-21;0600;null;23.8;94;2.2;
2022-04-21;0700;null;23.7;94;1.7;
2022-04-21;0800;null;23.7;94;1.7;
2022-04-21;0900;null;23.7;94;1.1;
2022-04-21;1000;null;24;94;.6;
2022-04-21;1100;null;24.8;90;1.7;
2022-04-21;1200;null;25.8;85;2.1;
2022-04-21;1300;null;26.6;81;3.3;
2022-04-21;1400;null;28.5;72;2.8;
2022-04-21;1500;null;30.5;68;1.6;
2022-04-21;1600;null;30.6;63;1.9;
2022-04-21;1700;null;29;68;4.4;
2022-04-21;1800;null;30.1;63;2.1;
2022-04-21;1900;null;24.4;89;4.4;
2022-04-21;2000;null;24.4;87;1.7;
2022-04-21;2100;null;23.5;93;2.2;
2022-04-21;2200;null;23.8;94;1.3;
2022-04-21;2300;null;23.5;94;1.6;
2022-04-22;0000;null;23.4;94;2.4;
2022-04-22;0100;null;22.9;94;.9;
2022-04-22;0200;null;22.8;95;.8;
2022-04-22;0300;null;22.4;95;.6;
2022-04-22;0400;null;22.7;96;.5;
2022-04-22;0500;null;22.8;96;.3;
2022-04-22;0600;null;22.8;96;.5;
2022-04-22;0700;null;22.9;96;.9;
2022-04-22;0800;null;23;96;.9;
2022-04-22;0900;null;23.1;96;1.1;
2022-04-22;1000;null;23.3;95;1.6;
2022-04-22;1100;null;23.9;93;1.6;
2022-04-22;1200;null;24.8;87;2.5;
2022-04-22;1300;null;27.1;79;2.1;
2022-04-22;1400;null;28.7;68;3.3;
2022-04-22;1500;null;29.6;67;4.1;
2022-04-22;1600;null;28.9;67;3.5;
2022-04-22;1700;null;30.5;61;3.2;
2022-04-22;1800;null;29.6;66;2.6;
2022-04-22;1900;null;28.3;64;5.1;
2022-04-22;2000;null;28.8;65;3.1;
2022-04-22;2100;null;27.7;72;1.2;
2022-04-22;2200;null;26.3;80;.7;
2022-04-22;2300;null;24.8;90;1.5;
2022-04-23;0000;null;24.2;92;1.4;
2022-04-23;0100;null;23.7;93;.7;
2022-04-23;0200;null;23.1;94;1.4;
2022-04-23;0300;null;23;95;.9;
2022-04-23;0400;null;22.9;95;.9;
2022-04-23;0500;null;22.7;96;.4;
2022-04-23;0600;null;22.5;96;.5;
2022-04-23;0700;null;22.5;96;.5;
2022-04-23;0800;null;22.4;96;.6;
2022-04-23;0900;null;22.7;96;.7;
2022-04-23;1000;null;22.8;96;1.5;
2022-04-23;1100;null;25.2;87;.6;
2022-04-23;1200;null;26.6;81;.8;
2022-04-23;1300;null;28.9;71;1.1;
2022-04-23;1400;null;30;65;1.3;
2022-04-23;1500;null;31;61;1.3;
2022-04-23;1600;null;30.2;67;2.1;
2022-04-23;1700;null;31.1;61;2.1;
2022-04-23;1800;null;29.7;69;2.2;
2022-04-23;1900;null;28.2;78;3.3;
2022-04-23;2000;null;28.4;76;1.3;
2022-04-23;2100;null;27.8;78;.7;
2022-04-23;2200;null;26;87;1.2;
2022-04-23;2300;null;25.1;90;.5;
2022-04-24;0000;null;24.4;91;.8;
2022-04-24;0100;null;23.7;93;1.1;
2022-04-24;0200;null;23.1;93;1.5;
2022-04-24;0300;null;23;93;1.5;
2022-04-24;0400;null;22.6;94;1.1;
2022-04-24;0500;null;22.8;94;.5;
2022-04-24;0600;null;22.7;95;1.4;
2022-04-24;0700;null;22.2;96;.7;
2022-04-24;0800;null;22;96;1.2;
2022-04-24;0900;null;21.6;96;.6;
2022-04-24;1000;null;22.1;97;.6;
2022-04-24;1100;null;24;96;.5;
2022-04-24;1200;null;27;82;1;
2022-04-24;1300;null;28;75;1.7;
2022-04-24;1400;null;28.7;69;1.7;
2022-04-24;1500;null;31.5;59;2.4;
2022-04-24;1600;null;31.4;58;1.1;
2022-04-24;1700;null;32.1;55;2;
2022-04-24;1800;null;32.7;53;1;
2022-04-24;1900;null;32;56;1.3;
2022-04-24;2000;null;31.8;55;2;
2022-04-24;2100;null;30.7;62;1.2;
2022-04-24;2200;null;27.7;76;1;
2022-04-24;2300;null;26.2;86;.9;
2022-04-25;0000;null;24.9;92;1.7;
2022-04-25;0100;null;25.1;90;.6;
2022-04-25;0200;null;24.2;94;1.7;
2022-04-25;0300;null;24.7;92;1.2;
2022-04-25;0400;null;24.5;90;1.4;
2022-04-25;0500;null;23.2;94;2;
2022-04-25;0600;null;22.9;94;1.4;
2022-04-25;0700;null;22.8;94;.6;
2022-04-25;0800;null;22.6;95;.2;
2022-04-25;0900;null;22.4;96;.6;
2022-04-25;1000;null;22.4;96;.7;
2022-04-25;1100;null;24.8;90;1.9;
2022-04-25;1200;null;26.8;79;2.3;
2022-04-25;1300;null;28.7;70;2;
2022-04-25;1400;null;30;66;2.7;
2022-04-25;1500;null;31.6;60;3.8;
2022-04-25;1600;null;32.3;53;2.9;
2022-04-25;1700;null;32.4;53;2.8;
2022-04-25;1800;null;31.8;53;4.1;
2022-04-25;1900;null;32.8;52;4.3;
2022-04-25;2000;null;27.7;70;4;
2022-04-25;2100;null;25.4;79;2.2;
2022-04-25;2200;null;24.2;86;.8;
2022-04-25;2300;null;23.8;88;.9;
2022-04-26;0000;null;23.9;92;1;
2022-04-26;0100;null;23.6;92;.8;
2022-04-26;0200;null;23.1;94;.6;
2022-04-26;0300;null;22.7;95;.9;
2022-04-26;0400;null;22.6;96;.2;
2022-04-26;0500;null;22.5;96;.3;
2022-04-26;0600;null;22.4;96;.1;
2022-04-26;0700;null;22.7;96;.5;
2022-04-26;0800;null;22.6;96;1;
2022-04-26;0900;null;22.5;96;.8;
2022-04-26;1000;null;22.7;96;.3;
2022-04-26;1100;null;25.2;91;.7;
2022-04-26;1200;null;27.7;73;1.2;
2022-04-26;1300;null;29.3;65;1.9;
2022-04-26;1400;null;31.6;51;3.8;
2022-04-26;1500;null;32.5;49;4.1;
2022-04-26;1600;null;33.4;46;5.4;
2022-04-26;1700;null;33.4;42;4.6;
2022-04-26;1800;null;33.6;40;4.1;
2022-04-26;1900;null;32.3;47;3.9;
2022-04-26;2000;null;32.7;46;2.8;
2022-04-26;2100;null;28.1;69;2;
2022-04-26;2200;null;26.9;74;1.7;
2022-04-26;2300;null;25.9;82;.4;
2022-04-27;0000;null;24.7;86;1.3;
2022-04-27;0100;null;24.5;90;1.2;
2022-04-27;0200;null;24.2;92;1.5;
2022-04-27;0300;null;23.4;92;1.7;
2022-04-27;0400;null;23.3;94;.3;
2022-04-27;0500;null;23.2;95;.6;
2022-04-27;0600;null;22.8;95;.4;
2022-04-27;0700;null;22.2;95;.3;
2022-04-27;0800;null;22.8;96;.8;
2022-04-27;0900;null;22.4;96;.7;
2022-04-27;1000;null;22.8;96;.8;
2022-04-27;1100;null;25;91;.9;
2022-04-27;1200;null;27.6;73;.9;
2022-04-27;1300;null;30.1;62;1.3;
2022-04-27;1400;null;31;59;2.5;
2022-04-27;1500;null;32.6;54;3.1;
2022-04-27;1600;null;32.5;49;3.5;
2022-04-27;1700;null;32.6;48;2.4;
2022-04-27;1800;null;32.3;51;2.4;
2022-04-27;1900;null;32.3;51;4;
2022-04-27;2000;null;31.4;55;4;
2022-04-27;2100;null;29.2;64;2.3;
2022-04-27;2200;null;26.2;78;2;
2022-04-27;2300;null;26.3;78;.9;
2022-04-28;0000;null;25.1;85;1.5;
2022-04-28;0100;null;24.8;85;.5;
2022-04-28;0200;null;24.2;92;.9;
2022-04-28;0300;null;24.2;92;1.1;
2022-04-28;0400;null;23.1;94;.6;
2022-04-28;0500;null;22.9;95;.3;
2022-04-28;0600;null;22.4;96;.8;
2022-04-28;0700;null;22.5;96;.5;
2022-04-28;0800;null;22.8;96;.4;
2022-04-28;0900;null;22.5;96;.3;
2022-04-28;1000;null;23.2;96;.5;
2022-04-28;1100;null;24.9;90;.6;
2022-04-28;1200;null;27.7;75;1;
2022-04-28;1300;null;29.9;63;2.3;
2022-04-28;1400;null;31.1;57;2.8;
2022-04-28;1500;null;31.8;53;3.3;
2022-04-28;1600;null;31.8;54;5.1;
2022-04-28;1700;null;32.7;50;3.5;
2022-04-28;1800;null;32.7;48;3.5;
2022-04-28;1900;null;32.3;52;1.8;
2022-04-28;2000;null;31.6;55;3;
2022-04-28;2100;null;28.1;71;1.9;
2022-04-28;2200;null;26.4;80;2.3;
2022-04-28;2300;null;25.3;86;1.8;
2022-04-29;0000;null;24.4;88;1.4;
2022-04-29;0100;null;24.4;85;.7;
2022-04-29;0200;null;23.7;89;1;
2022-04-29;0300;null;23.4;94;.7;
2022-04-29;0400;null;23.5;88;.8;
2022-04-29;0500;null;23.4;92;.3;
2022-04-29;0600;null;22.7;93;.9;
2022-04-29;0700;null;22.3;94;.4;
2022-04-29;0800;null;22;96;.5;
2022-04-29;0900;null;21.7;96;.6;
2022-04-29;1000;null;22;96;.4;
2022-04-29;1100;null;23.8;91;.6;
2022-04-29;1200;null;26.4;76;.7;
2022-04-29;1300;null;28.9;67;1.9;
2022-04-29;1400;null;30.5;60;2.9;
2022-04-29;1500;null;31.3;57;3.5;
2022-04-29;1600;null;32.9;51;3;
2022-04-29;1700;null;32.7;52;2.7;
2022-04-29;1800;null;29.7;60;5.8;
2022-04-29;1900;null;30.2;57;3.1;
2022-04-29;2000;null;29.7;64;2.9;
2022-04-29;2100;null;28;78;1;
2022-04-29;2200;null;26.5;82;1.2;
2022-04-29;2300;null;25.4;89;.6;
2022-04-30;0000;null;24.9;89;1.1;
2022-04-30;0100;null;24;93;.6;
2022-04-30;0200;null;24.1;94;.1;
2022-04-30;0300;null;23.5;95;.5;
2022-04-30;0400;null;23.3;95;.6;
2022-04-30;0500;null;22.9;96;.3;
2022-04-30;0600;null;22.4;96;.6;
2022-04-30;0700;null;22.6;96;.7;
2022-04-30;0800;null;22.4;96;1.5;
2022-04-30;0900;null;23.4;96;3;
2022-04-30;1000;null;23.4;95;3.4;
2022-04-30;1100;null;23.9;92;2.4;
2022-04-30;1200;null;25.1;87;2.5;
2022-04-30;1300;null;28.7;73;1.4;
2022-04-30;1400;null;28.5;72;1.6;
2022-04-30;1500;null;29.2;67;1.8;
2022-04-30;1600;null;30.1;63;1.7;
2022-04-30;1700;null;32.1;56;1.7;
2022-04-30;1800;null;32;54;2.9;
2022-04-30;1900;null;31.8;53;2.8;
2022-04-30;2000;null;30.5;56;3.6;
2022-04-30;2100;null;28.5;72;1.8;
2022-04-30;2200;null;25.8;79;1.8;
2022-04-30;2300;null;25.7;78;1;
2022-05-01;0000;null;24.6;86;1.3;
2022-05-01;0100;null;24.5;89;1.3;
2022-05-01;0200;null;24.1;89;.5;
2022-05-01;0300;null;23.9;91;.8;
2022-05-01;0400;null;23.4;93;.7;
2022-05-01;0500;null;22.9;94;.6;
2022-05-01;0600;null;22.2;96;.9;
2022-05-01;0700;null;22.1;96;.8;
2022-05-01;0800;null;22.1;97;1.1;
2022-05-01;0900;null;21.6;97;.4;
2022-05-01;1000;null;22;97;.1;
2022-05-01;1100;null;23.6;97;.6;
2022-05-01;1200;null;27.5;80;.9;
2022-05-01;1300;null;29.4;68;1.7;
2022-05-01;1400;null;31;60;2.5;
2022-05-01;1500;null;30.6;58;3.1;
2022-05-01;1600;null;32.5;52;2.8;
2022-05-01;1700;null;33.5;44;3.6;
2022-05-01;1800;null;32.9;45;3.5;
2022-05-01;1900;null;33.1;47;3.2;
2022-05-01;2000;null;30;62;1.8;
2022-05-01;2100;null;29.4;64;1.9;
2022-05-01;2200;null;27.5;75;1.5;
2022-05-01;2300;null;26.7;78;.9;
2022-05-02;0000;null;26.1;83;1.7;
2022-05-02;0100;null;25.8;82;.8;
2022-05-02;0200;null;24.3;90;1.6;
2022-05-02;0300;null;24.2;91;.5;
2022-05-02;0400;null;23.8;94;.5;
2022-05-02;0500;null;23.3;95;.7;
2022-05-02;0600;null;23.1;95;.9;
2022-05-02;0700;null;22.9;96;.9;
2022-05-02;0800;null;22.3;96;.7;
2022-05-02;0900;null;21.9;96;.9;
2022-05-02;1000;null;21.8;96;.7;
2022-05-02;1100;null;23;97;.8;
2022-05-02;1200;null;26.8;80;.9;
2022-05-02;1300;null;28.9;68;1.4;
2022-05-02;1400;null;29.8;62;1.1;
2022-05-02;1500;null;31.1;54;3.7;
2022-05-02;1600;null;32.4;50;3.6;
2022-05-02;1700;null;31.6;51;2.2;
2022-05-02;1800;null;31;57;3.4;
2022-05-02;1900;null;30;60;2.9;
2022-05-02;2000;null;29.1;67;2;
2022-05-02;2100;null;26.9;77;1.6;
2022-05-02;2200;null;26;79;.8;
2022-05-02;2300;null;25.2;88;.4;
2022-05-03;0000;null;24.5;91;.5;
2022-05-03;0100;null;24.4;89;.3;
2022-05-03;0200;null;23.8;91;1;
2022-05-03;0300;null;23.6;94;1.2;
2022-05-03;0400;null;23.3;94;.9;
2022-05-03;0500;null;22.7;95;.4;
2022-05-03;0600;null;22.6;96;.2;
2022-05-03;0700;null;22.5;96;.8;
2022-05-03;0800;null;22.5;97;1.2;
2022-05-03;0900;null;22.2;97;.5;
2022-05-03;1000;null;22.6;97;.5;
2022-05-03;1100;null;23.9;96;1.1;
2022-05-03;1200;null;27.2;77;1.4;
2022-05-03;1300;null;30.1;66;1.2;
2022-05-03;1400;null;32.7;53;1.6;
2022-05-03;1500;null;32.2;53;1.2;
2022-05-03;1600;null;33.8;49;1.8;
2022-05-03;1700;null;33.3;47;1.9;
2022-05-03;1800;null;34;43;2.8;
2022-05-03;1900;null;33.1;46;2.7;
2022-05-03;2000;null;32.4;47;2.5;
2022-05-03;2100;null;29.9;61;2;
2022-05-03;2200;null;27;78;1.8;
2022-05-03;2300;null;26.3;82;.8;
2022-05-04;0000;null;26.4;79;.4;
2022-05-04;0100;null;25;87;.7;
